filename,filepath,original_subfolder,macro_class_index,macro_class_name,split_multiclass_3class
Perda_concentrada_P1 (26).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (26).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1 (27).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (27).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (28).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (28).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1 (29).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (29).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1 (3).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (3).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (30).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (30).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1 (31).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (31).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (32).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (32).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1 (33).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (33).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (34).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (34).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1 (35).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (35).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1 (36).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (36).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1 (37).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (37).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (38).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (38).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (39).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (39).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1 (4).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (4).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (40).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (40).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (41).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (41).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (42).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (42).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1 (43).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (43).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (44).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (44).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (45).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (45).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (46).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (46).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (47).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (47).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (48).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (48).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1 (49).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (49).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1 (5).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (5).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (50).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (50).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (51).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (51).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (52).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (52).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1 (53).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (53).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1 (54).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (54).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (55).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (55).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1 (56).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (56).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (57).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (57).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1 (58).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (58).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (59).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (59).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (6).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (6).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (60).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (60).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (61).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (61).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (62).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (62).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1 (63).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (63).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (64).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (64).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (65).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (65).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (66).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (66).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (67).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (67).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (68).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (68).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (69).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (69).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (7).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (7).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (70).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (70).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (71).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (71).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1 (72).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (72).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1 (73).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (73).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1 (74).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (74).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1 (75).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (75).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (76).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (76).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (77).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (77).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1 (78).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (78).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (79).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (79).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (8).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (8).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (80).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (80).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (81).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (81).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (82).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (82).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (83).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (83).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (84).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (84).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1 (85).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (85).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (86).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (86).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1 (87).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (87).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1 (88).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (88).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (89).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (89).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (9).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (9).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (90).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (90).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (91).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (91).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (92).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (92).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (93).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (93).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (94).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (94).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (95).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (95).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (96).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (96).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1 (97).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (97).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1 (98).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (98).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1 (99).wav,Base_de_Dados\Perda_concentrada_P1\Perda_concentrada_P1 (99).wav,Perda_concentrada_P1,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (1).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (1).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1P4 (10).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (10).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (100).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (100).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (101).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (101).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1P4 (102).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (102).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1P4 (103).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (103).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1P4 (104).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (104).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1P4 (105).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (105).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (106).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (106).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (107).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (107).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (108).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (108).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (109).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (109).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1P4 (11).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (11).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1P4 (110).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (110).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (111).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (111).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (112).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (112).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (113).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (113).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (114).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (114).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (115).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (115).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1P4 (116).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (116).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1P4 (117).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (117).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (118).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (118).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (119).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (119).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1P4 (12).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (12).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (120).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (120).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (121).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (121).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (122).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (122).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (123).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (123).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1P4 (124).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (124).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (125).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (125).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1P4 (126).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (126).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (127).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (127).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (128).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (128).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (129).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (129).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (13).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (13).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (130).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (130).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (131).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (131).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (132).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (132).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1P4 (133).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (133).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (134).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (134).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (135).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (135).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (136).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (136).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1P4 (137).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (137).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1P4 (138).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (138).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (139).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (139).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1P4 (14).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (14).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (140).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (140).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (141).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (141).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1P4 (142).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (142).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (143).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (143).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (144).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (144).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (145).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (145).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (146).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (146).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1P4 (147).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (147).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (148).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (148).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (149).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (149).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (15).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (15).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (150).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (150).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (151).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (151).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (152).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (152).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,test
Perda_concentrada_P1P4 (153).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (153).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1P4 (154).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (154).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,val
Perda_concentrada_P1P4 (155).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (155).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (156).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (156).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (157).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (157).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (158).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (158).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (159).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (159).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
Perda_concentrada_P1P4 (16).wav,Base_de_Dados\Perda_concentrada_P1P4\Perda_concentrada_P1P4 (16).wav,Perda_concentrada_P1P4,2,Impulsive_Shocks_and_Structural,train
